account,symbol,type,time,qty,avg_cost,buy_pwr
1,DOGE/USD,crypto,2023-03-23 18:57:10,18,91,500
2,DOGE/USD,crypto,2023-03-23 18:57:10,61,35.5,500
1,AAPL,stock,2023-03-23 19:07:10,2,7.5,500
2,AAPL,stock,2023-03-23 19:07:10,32,41,500
1,GOOGL,stock,2023-03-23 19:07:10,14,93.5,500
2,GOOGL,stock,2023-03-23 19:07:10,75,91.9,500
1,TSLA,stock,2023-03-23 19:07:10,17,61.1,500
2,TSLA,stock,2023-03-23 19:07:10,60,66.8,500
1,BTC/USD,crypto,2023-03-23 19:07:10,15,24.3,500
2,BTC/USD,crypto,2023-03-23 19:07:10,50,19.6,500
1,DOGE/USD,crypto,2023-03-23 19:07:10,72,69,500
2,DOGE/USD,crypto,2023-03-23 19:07:10,31,41.1,500
1,AAPL,stock,2023-03-23 19:17:10,17,50.8,500
2,AAPL,stock,2023-03-23 19:17:10,13,14.1,500
1,GOOGL,stock,2023-03-23 19:17:10,71,62.8,500
2,GOOGL,stock,2023-03-23 19:17:10,13,65.3,500
1,TSLA,stock,2023-03-23 19:17:10,23,22.5,500
2,TSLA,stock,2023-03-23 19:17:10,95,15.2,500
1,BTC/USD,crypto,2023-03-23 19:17:10,69,75.4,500
2,BTC/USD,crypto,2023-03-23 19:17:10,35,27.1,500
1,DOGE/USD,crypto,2023-03-23 19:17:10,88,57.6,500
2,DOGE/USD,crypto,2023-03-23 19:17:10,62,93.9,500
1,AAPL,stock,2023-03-23 19:27:10,5,70.2,500
2,AAPL,stock,2023-03-23 19:27:10,7,47,500
1,GOOGL,stock,2023-03-23 19:27:10,50,6.7,500
2,GOOGL,stock,2023-03-23 19:27:10,38,11.9,500
1,TSLA,stock,2023-03-23 19:27:10,55,56.6,500
2,TSLA,stock,2023-03-23 19:27:10,8,50.5,500
1,BTC/USD,crypto,2023-03-23 19:27:10,70,73.6,500
2,BTC/USD,crypto,2023-03-23 19:27:10,77,10.9,500
1,DOGE/USD,crypto,2023-03-23 19:27:10,49,95.5,500
2,DOGE/USD,crypto,2023-03-23 19:27:10,19,28.7,500
1,AAPL,stock,2023-03-23 19:37:10,95,20.7,500
2,AAPL,stock,2023-03-23 19:37:10,69,91,500
1,GOOGL,stock,2023-03-23 19:37:10,5,66.1,500
2,GOOGL,stock,2023-03-23 19:37:10,77,41,500
1,TSLA,stock,2023-03-23 19:37:10,38,77.9,500
2,TSLA,stock,2023-03-23 19:37:10,71,69.9,500
1,BTC/USD,crypto,2023-03-23 19:37:10,20,51,500
2,BTC/USD,crypto,2023-03-23 19:37:10,90,58.1,500
1,DOGE/USD,crypto,2023-03-23 19:37:10,92,36,500
2,DOGE/USD,crypto,2023-03-23 19:37:10,50,46.1,500
1,AAPL,stock,2023-03-23 19:47:10,89,87.3,500
2,AAPL,stock,2023-03-23 19:47:10,82,68.7,500
1,GOOGL,stock,2023-03-23 19:47:10,65,27.5,500
2,GOOGL,stock,2023-03-23 19:47:10,79,67,500
1,TSLA,stock,2023-03-23 19:47:10,22,64.2,500
2,TSLA,stock,2023-03-23 19:47:10,67,52.2,500
1,BTC/USD,crypto,2023-03-23 19:47:10,14,22.5,500
2,BTC/USD,crypto,2023-03-23 19:47:10,20,45.3,500
1,DOGE/USD,crypto,2023-03-23 19:47:10,65,25.9,500
2,DOGE/USD,crypto,2023-03-23 19:47:10,53,83.2,500
1,AAPL,stock,2023-03-23 19:57:10,42,72.2,500
2,AAPL,stock,2023-03-23 19:57:10,39,0.8,500
1,GOOGL,stock,2023-03-23 19:57:10,5,28.1,500
2,GOOGL,stock,2023-03-23 19:57:10,60,13.6,500
1,TSLA,stock,2023-03-23 19:57:10,96,60.8,500
2,TSLA,stock,2023-03-23 19:57:10,80,9.2,500
1,BTC/USD,crypto,2023-03-23 19:57:10,8,74.2,500
2,BTC/USD,crypto,2023-03-23 19:57:10,82,82.3,500
1,DOGE/USD,crypto,2023-03-23 19:57:10,53,58.5,500
2,DOGE/USD,crypto,2023-03-23 19:57:10,82,81.8,500
1,AAPL,stock,2023-03-24 13:07:10,36,79.8,500
2,AAPL,stock,2023-03-24 13:07:10,71,57.4,500
1,GOOGL,stock,2023-03-24 13:07:10,76,19.6,500
2,GOOGL,stock,2023-03-24 13:07:10,85,43.6,500
1,TSLA,stock,2023-03-24 13:07:10,61,38.9,500
2,TSLA,stock,2023-03-24 13:07:10,35,64.9,500
1,BTC/USD,crypto,2023-03-24 13:07:10,82,46.3,500
2,BTC/USD,crypto,2023-03-24 13:07:10,91,4.8,500
1,DOGE/USD,crypto,2023-03-24 13:07:10,10,85.1,500
2,DOGE/USD,crypto,2023-03-24 13:07:10,11,79.5,500
1,AAPL,stock,2023-03-24 13:17:10,76,78,500
2,AAPL,stock,2023-03-24 13:17:10,16,82.7,500
1,GOOGL,stock,2023-03-24 13:17:10,88,8.9,500
2,GOOGL,stock,2023-03-24 13:17:10,37,51.1,500
1,TSLA,stock,2023-03-24 13:17:10,13,31.8,500
2,TSLA,stock,2023-03-24 13:17:10,49,51.2,500
1,BTC/USD,crypto,2023-03-24 13:17:10,60,78.8,500
2,BTC/USD,crypto,2023-03-24 13:17:10,88,38.3,500
1,DOGE/USD,crypto,2023-03-24 13:17:10,86,2,500
2,DOGE/USD,crypto,2023-03-24 13:17:10,60,43.2,500
1,AAPL,stock,2023-03-24 13:27:10,71,17.5,500
2,AAPL,stock,2023-03-24 13:27:10,12,86.2,500
1,GOOGL,stock,2023-03-24 13:27:10,69,12.7,500
2,GOOGL,stock,2023-03-24 13:27:10,17,3.8,500
1,TSLA,stock,2023-03-24 13:27:10,17,18.9,500
2,TSLA,stock,2023-03-24 13:27:10,91,96.4,500
1,BTC/USD,crypto,2023-03-24 13:27:10,32,22.5,500
2,BTC/USD,crypto,2023-03-24 13:27:10,4,90.7,500
1,DOGE/USD,crypto,2023-03-24 13:27:10,33,74.5,500
2,DOGE/USD,crypto,2023-03-24 13:27:10,85,69.6,500
1,AAPL,stock,2023-03-24 13:37:10,1,77.2,500
2,AAPL,stock,2023-03-24 13:37:10,89,76.2,500
1,GOOGL,stock,2023-03-24 13:37:10,43,81.9,500
2,GOOGL,stock,2023-03-24 13:37:10,73,62.7,500
1,TSLA,stock,2023-03-24 13:37:10,1,31.8,500
2,TSLA,stock,2023-03-24 13:37:10,82,91.7,500
1,BTC/USD,crypto,2023-03-24 13:37:10,53,5.4,500
2,BTC/USD,crypto,2023-03-24 13:37:10,12,28.1,500
1,DOGE/USD,crypto,2023-03-24 13:37:10,22,4.9,500
2,DOGE/USD,crypto,2023-03-24 13:37:10,83,97.6,500
1,AAPL,stock,2023-03-24 13:47:10,11,4.3,500
2,AAPL,stock,2023-03-24 13:47:10,18,99.4,500
1,GOOGL,stock,2023-03-24 13:47:10,4,7.3,500
2,GOOGL,stock,2023-03-24 13:47:10,79,57.7,500
1,TSLA,stock,2023-03-24 13:47:10,14,38.1,500
2,TSLA,stock,2023-03-24 13:47:10,41,22.3,500
1,BTC/USD,crypto,2023-03-24 13:47:10,63,3.3,500
2,BTC/USD,crypto,2023-03-24 13:47:10,31,29.4,500
1,DOGE/USD,crypto,2023-03-24 13:47:10,48,76.5,500
2,DOGE/USD,crypto,2023-03-24 13:47:10,31,88,500
1,AAPL,stock,2023-03-24 13:57:10,78,64.2,500
2,AAPL,stock,2023-03-24 13:57:10,36,92.5,500
1,GOOGL,stock,2023-03-24 13:57:10,72,8,500
2,GOOGL,stock,2023-03-24 13:57:10,61,35.1,500
1,TSLA,stock,2023-03-24 13:57:10,27,37.3,500
2,TSLA,stock,2023-03-24 13:57:10,23,34,500
1,BTC/USD,crypto,2023-03-24 13:57:10,52,98.4,500
2,BTC/USD,crypto,2023-03-24 13:57:10,96,2.5,500
1,DOGE/USD,crypto,2023-03-24 13:57:10,29,47,500
2,DOGE/USD,crypto,2023-03-24 13:57:10,4,70.5,500
1,AAPL,stock,2023-03-24 14:07:10,48,35.2,500
2,AAPL,stock,2023-03-24 14:07:10,94,31.4,500
1,GOOGL,stock,2023-03-24 14:07:10,4,58.2,500
2,GOOGL,stock,2023-03-24 14:07:10,69,97,500
1,TSLA,stock,2023-03-24 14:07:10,6,24.2,500
2,TSLA,stock,2023-03-24 14:07:10,33,19.3,500
1,BTC/USD,crypto,2023-03-24 14:07:10,8,21.7,500
2,BTC/USD,crypto,2023-03-24 14:07:10,91,48.4,500
1,DOGE/USD,crypto,2023-03-24 14:07:10,30,3.9,500
2,DOGE/USD,crypto,2023-03-24 14:07:10,59,76.4,500
1,AAPL,stock,2023-03-24 14:17:10,48,85.6,500
2,AAPL,stock,2023-03-24 14:17:10,60,23.8,500
1,GOOGL,stock,2023-03-24 14:17:10,55,11.6,500
2,GOOGL,stock,2023-03-24 14:17:10,35,0.7,500
1,TSLA,stock,2023-03-24 14:17:10,36,55.3,500
2,TSLA,stock,2023-03-24 14:17:10,87,67,500
1,BTC/USD,crypto,2023-03-24 14:17:10,75,47.3,500
2,BTC/USD,crypto,2023-03-24 14:17:10,23,38.7,500
1,DOGE/USD,crypto,2023-03-24 14:17:10,80,61.5,500
2,DOGE/USD,crypto,2023-03-24 14:17:10,36,93,500
1,AAPL,stock,2023-03-24 14:27:10,9,73.5,500
2,AAPL,stock,2023-03-24 14:27:10,86,9.9,500
1,GOOGL,stock,2023-03-24 14:27:10,25,10.3,500
2,GOOGL,stock,2023-03-24 14:27:10,16,97.3,500
1,TSLA,stock,2023-03-24 14:27:10,82,88.7,500
2,TSLA,stock,2023-03-24 14:27:10,55,92.7,500
1,BTC/USD,crypto,2023-03-24 14:27:10,98,99.4,500
2,BTC/USD,crypto,2023-03-24 14:27:10,17,56.4,500
1,DOGE/USD,crypto,2023-03-24 14:27:10,87,16.3,500
2,DOGE/USD,crypto,2023-03-24 14:27:10,40,50.2,500
1,AAPL,stock,2023-03-24 14:37:10,10,82.1,500
2,AAPL,stock,2023-03-24 14:37:10,80,13.4,500
1,GOOGL,stock,2023-03-24 14:37:10,47,14.2,500
2,GOOGL,stock,2023-03-24 14:37:10,48,88.8,500
1,TSLA,stock,2023-03-24 14:37:10,59,15.5,500
2,TSLA,stock,2023-03-24 14:37:10,60,89.4,500
1,BTC/USD,crypto,2023-03-24 14:37:10,76,34.9,500
2,BTC/USD,crypto,2023-03-24 14:37:10,93,79.9,500
1,DOGE/USD,crypto,2023-03-24 14:37:10,73,33.9,500
2,DOGE/USD,crypto,2023-03-24 14:37:10,47,94.6,500
1,AAPL,stock,2023-03-24 14:47:10,100,27.8,500
2,AAPL,stock,2023-03-24 14:47:10,94,64.7,500
1,GOOGL,stock,2023-03-24 14:47:10,45,69.7,500
2,GOOGL,stock,2023-03-24 14:47:10,43,3.1,500
1,TSLA,stock,2023-03-24 14:47:10,84,67.6,500
2,TSLA,stock,2023-03-24 14:47:10,85,97.8,500
1,BTC/USD,crypto,2023-03-24 14:47:10,39,38.3,500
2,BTC/USD,crypto,2023-03-24 14:47:10,77,64.5,500
1,DOGE/USD,crypto,2023-03-24 14:47:10,43,14.1,500
2,DOGE/USD,crypto,2023-03-24 14:47:10,83,71.6,500
1,AAPL,stock,2023-03-24 14:57:10,81,92.8,500
2,AAPL,stock,2023-03-24 14:57:10,93,48.6,500
1,GOOGL,stock,2023-03-24 14:57:10,59,11.1,500
2,GOOGL,stock,2023-03-24 14:57:10,2,4.8,500
1,TSLA,stock,2023-03-24 14:57:10,39,57.2,500
2,TSLA,stock,2023-03-24 14:57:10,23,19.2,500
1,BTC/USD,crypto,2023-03-24 14:57:10,26,14.8,500
2,BTC/USD,crypto,2023-03-24 14:57:10,91,42.9,500
1,DOGE/USD,crypto,2023-03-24 14:57:10,76,69.7,500
2,DOGE/USD,crypto,2023-03-24 14:57:10,100,45.8,500
1,AAPL,stock,2023-03-24 15:07:10,16,66.2,500
2,AAPL,stock,2023-03-24 15:07:10,68,19.7,500
1,GOOGL,stock,2023-03-24 15:07:10,65,67.5,500
2,GOOGL,stock,2023-03-24 15:07:10,61,36.3,500
1,TSLA,stock,2023-03-24 15:07:10,61,16.9,500
2,TSLA,stock,2023-03-24 15:07:10,82,36.9,500
1,BTC/USD,crypto,2023-03-24 15:07:10,48,42.5,500
2,BTC/USD,crypto,2023-03-24 15:07:10,44,9.8,500
1,DOGE/USD,crypto,2023-03-24 15:07:10,84,5.4,500
2,DOGE/USD,crypto,2023-03-24 15:07:10,64,9.6,500
1,AAPL,stock,2023-03-24 15:17:10,30,74.9,500
2,AAPL,stock,2023-03-24 15:17:10,83,72.9,500
1,GOOGL,stock,2023-03-24 15:17:10,66,79.1,500
2,GOOGL,stock,2023-03-24 15:17:10,79,33,500
1,TSLA,stock,2023-03-24 15:17:10,79,56.4,500
2,TSLA,stock,2023-03-24 15:17:10,45,27.8,500
1,BTC/USD,crypto,2023-03-24 15:17:10,97,71,500
2,BTC/USD,crypto,2023-03-24 15:17:10,63,10.1,500
1,DOGE/USD,crypto,2023-03-24 15:17:10,42,90.5,500
2,DOGE/USD,crypto,2023-03-24 15:17:10,22,29,500
1,AAPL,stock,2023-03-24 15:27:10,48,40.7,500
2,AAPL,stock,2023-03-24 15:27:10,62,52.2,500
1,GOOGL,stock,2023-03-24 15:27:10,39,65.1,500
2,GOOGL,stock,2023-03-24 15:27:10,91,3.7,500
1,TSLA,stock,2023-03-24 15:27:10,26,11.6,500
2,TSLA,stock,2023-03-24 15:27:10,90,77.4,500
1,BTC/USD,crypto,2023-03-24 15:27:10,33,2.2,500
2,BTC/USD,crypto,2023-03-24 15:27:10,11,46.5,500
1,DOGE/USD,crypto,2023-03-24 15:27:10,2,69.6,500
2,DOGE/USD,crypto,2023-03-24 15:27:10,61,91.1,500
1,AAPL,stock,2023-03-24 15:37:10,99,35,500
2,AAPL,stock,2023-03-24 15:37:10,55,55.1,500
1,GOOGL,stock,2023-03-24 15:37:10,38,98.9,500
2,GOOGL,stock,2023-03-24 15:37:10,5,96,500
1,TSLA,stock,2023-03-24 15:37:10,33,91.9,500
2,TSLA,stock,2023-03-24 15:37:10,84,59.8,500
1,BTC/USD,crypto,2023-03-24 15:37:10,8,49.7,500
2,BTC/USD,crypto,2023-03-24 15:37:10,51,50.8,500
1,DOGE/USD,crypto,2023-03-24 15:37:10,7,6.8,500
2,DOGE/USD,crypto,2023-03-24 15:37:10,8,10,500
1,AAPL,stock,2023-03-24 15:47:10,46,1.3,500
2,AAPL,stock,2023-03-24 15:47:10,98,52.6,500
1,GOOGL,stock,2023-03-24 15:47:10,62,54.4,500
2,GOOGL,stock,2023-03-24 15:47:10,66,15.7,500
1,TSLA,stock,2023-03-24 15:47:10,33,65.7,500
2,TSLA,stock,2023-03-24 15:47:10,81,11.2,500
1,BTC/USD,crypto,2023-03-24 15:47:10,69,99.3,500
2,BTC/USD,crypto,2023-03-24 15:47:10,38,14,500
1,DOGE/USD,crypto,2023-03-24 15:47:10,93,93.7,500
2,DOGE/USD,crypto,2023-03-24 15:47:10,22,39.5,500
1,AAPL,stock,2023-03-24 15:57:10,55,18.7,500
2,AAPL,stock,2023-03-24 15:57:10,42,6.9,500
1,GOOGL,stock,2023-03-24 15:57:10,100,33.8,500
2,GOOGL,stock,2023-03-24 15:57:10,49,0.9,500
1,TSLA,stock,2023-03-24 15:57:10,87,51.7,500
2,TSLA,stock,2023-03-24 15:57:10,57,23.5,500
1,BTC/USD,crypto,2023-03-24 15:57:10,80,51.4,500
2,BTC/USD,crypto,2023-03-24 15:57:10,20,46.2,500
1,DOGE/USD,crypto,2023-03-24 15:57:10,2,25.3,500
2,DOGE/USD,crypto,2023-03-24 15:57:10,98,74,500
1,AAPL,stock,2023-03-24 16:07:10,79,17.5,500
2,AAPL,stock,2023-03-24 16:07:10,68,92.2,500
1,GOOGL,stock,2023-03-24 16:07:10,55,83.2,500
2,GOOGL,stock,2023-03-24 16:07:10,51,69.7,500
1,TSLA,stock,2023-03-24 16:07:10,6,21.8,500
2,TSLA,stock,2023-03-24 16:07:10,84,91.4,500
1,BTC/USD,crypto,2023-03-24 16:07:10,65,46.4,500
2,BTC/USD,crypto,2023-03-24 16:07:10,18,97.5,500
1,DOGE/USD,crypto,2023-03-24 16:07:10,68,88.5,500
2,DOGE/USD,crypto,2023-03-24 16:07:10,81,0.8,500
1,AAPL,stock,2023-03-24 16:17:10,48,87.6,500
2,AAPL,stock,2023-03-24 16:17:10,33,54.2,500
1,GOOGL,stock,2023-03-24 16:17:10,9,35.5,500
2,GOOGL,stock,2023-03-24 16:17:10,17,38.8,500
1,TSLA,stock,2023-03-24 16:17:10,68,94.1,500
2,TSLA,stock,2023-03-24 16:17:10,33,38.5,500
1,BTC/USD,crypto,2023-03-24 16:17:10,58,5.2,500
2,BTC/USD,crypto,2023-03-24 16:17:10,27,76.2,500
1,DOGE/USD,crypto,2023-03-24 16:17:10,99,49.5,500
2,DOGE/USD,crypto,2023-03-24 16:17:10,39,59.5,500
1,AAPL,stock,2023-03-24 16:27:10,59,92.4,500
2,AAPL,stock,2023-03-24 16:27:10,97,96.4,500
1,GOOGL,stock,2023-03-24 16:27:10,25,21.2,500
2,GOOGL,stock,2023-03-24 16:27:10,24,94.5,500
1,TSLA,stock,2023-03-24 16:27:10,74,9.2,500
2,TSLA,stock,2023-03-24 16:27:10,79,18,500
1,BTC/USD,crypto,2023-03-24 16:27:10,99,19.5,500
2,BTC/USD,crypto,2023-03-24 16:27:10,51,13.7,500
1,DOGE/USD,crypto,2023-03-24 16:27:10,46,77.3,500
2,DOGE/USD,crypto,2023-03-24 16:27:10,98,9.7,500
1,AAPL,stock,2023-03-24 16:37:10,73,14.7,500
2,AAPL,stock,2023-03-24 16:37:10,47,20.3,500
1,GOOGL,stock,2023-03-24 16:37:10,12,11.6,500
2,GOOGL,stock,2023-03-24 16:37:10,60,68.9,500
1,TSLA,stock,2023-03-24 16:37:10,99,76.9,500
2,TSLA,stock,2023-03-24 16:37:10,3,46.9,500
1,BTC/USD,crypto,2023-03-24 16:37:10,86,42.2,500
2,BTC/USD,crypto,2023-03-24 16:37:10,49,65.8,500
1,DOGE/USD,crypto,2023-03-24 16:37:10,41,55,500
2,DOGE/USD,crypto,2023-03-24 16:37:10,89,55.1,500
1,AAPL,stock,2023-03-24 16:47:10,53,55.8,500
2,AAPL,stock,2023-03-24 16:47:10,70,71,500
1,GOOGL,stock,2023-03-24 16:47:10,34,36.8,500
2,GOOGL,stock,2023-03-24 16:47:10,2,75.5,500
1,TSLA,stock,2023-03-24 16:47:10,81,13,500
2,TSLA,stock,2023-03-24 16:47:10,57,88.4,500
1,BTC/USD,crypto,2023-03-24 16:47:10,63,41.6,500
2,BTC/USD,crypto,2023-03-24 16:47:10,75,55.2,500
1,DOGE/USD,crypto,2023-03-24 16:47:10,35,24.5,500
2,DOGE/USD,crypto,2023-03-24 16:47:10,94,90.9,500
1,AAPL,stock,2023-03-24 16:57:10,52,89,500
2,AAPL,stock,2023-03-24 16:57:10,71,9.2,500
1,GOOGL,stock,2023-03-24 16:57:10,86,86,500
2,GOOGL,stock,2023-03-24 16:57:10,80,77.6,500
1,TSLA,stock,2023-03-24 16:57:10,20,44.2,500
2,TSLA,stock,2023-03-24 16:57:10,3,54.8,500
1,BTC/USD,crypto,2023-03-24 16:57:10,4,30.2,500
2,BTC/USD,crypto,2023-03-24 16:57:10,80,19.9,500
1,DOGE/USD,crypto,2023-03-24 16:57:10,99,90.5,500
2,DOGE/USD,crypto,2023-03-24 16:57:10,50,98.2,500
1,AAPL,stock,2023-03-24 17:07:10,6,4.2,500
2,AAPL,stock,2023-03-24 17:07:10,4,55.7,500
1,GOOGL,stock,2023-03-24 17:07:10,13,43.8,500
2,GOOGL,stock,2023-03-24 17:07:10,29,40.3,500
1,TSLA,stock,2023-03-24 17:07:10,41,40.7,500
2,TSLA,stock,2023-03-24 17:07:10,7,4.5,500
1,BTC/USD,crypto,2023-03-24 17:07:10,88,29.7,500
2,BTC/USD,crypto,2023-03-24 17:07:10,60,61.8,500
1,DOGE/USD,crypto,2023-03-24 17:07:10,39,6.8,500
2,DOGE/USD,crypto,2023-03-24 17:07:10,20,98,500
1,AAPL,stock,2023-03-24 17:17:10,17,95,500
2,AAPL,stock,2023-03-24 17:17:10,76,89.8,500
1,GOOGL,stock,2023-03-24 17:17:10,86,97,500
2,GOOGL,stock,2023-03-24 17:17:10,65,7.4,500
1,TSLA,stock,2023-03-24 17:17:10,85,61.4,500
2,TSLA,stock,2023-03-24 17:17:10,99,6.4,500
1,BTC/USD,crypto,2023-03-24 17:17:10,51,14.1,500
2,BTC/USD,crypto,2023-03-24 17:17:10,37,60.5,500
1,DOGE/USD,crypto,2023-03-24 17:17:10,64,94.7,500
2,DOGE/USD,crypto,2023-03-24 17:17:10,28,47.4,500
1,AAPL,stock,2023-03-24 17:27:10,40,5.2,500
2,AAPL,stock,2023-03-24 17:27:10,31,7.5,500
1,GOOGL,stock,2023-03-24 17:27:10,21,93.7,500
2,GOOGL,stock,2023-03-24 17:27:10,43,64.8,500
1,TSLA,stock,2023-03-24 17:27:10,4,79,500
2,TSLA,stock,2023-03-24 17:27:10,64,71.3,500
1,BTC/USD,crypto,2023-03-24 17:27:10,55,1,500
2,BTC/USD,crypto,2023-03-24 17:27:10,35,34.7,500
1,DOGE/USD,crypto,2023-03-24 17:27:10,83,9.9,500
2,DOGE/USD,crypto,2023-03-24 17:27:10,73,58.6,500
1,AAPL,stock,2023-03-24 17:37:10,24,80.2,500
2,AAPL,stock,2023-03-24 17:37:10,80,24,500
1,GOOGL,stock,2023-03-24 17:37:10,78,54.7,500
2,GOOGL,stock,2023-03-24 17:37:10,95,63,500
1,TSLA,stock,2023-03-24 17:37:10,78,39.4,500
2,TSLA,stock,2023-03-24 17:37:10,65,82.5,500
1,BTC/USD,crypto,2023-03-24 17:37:10,95,58.8,500
2,BTC/USD,crypto,2023-03-24 17:37:10,67,18.7,500
1,DOGE/USD,crypto,2023-03-24 17:37:10,94,46.1,500
2,DOGE/USD,crypto,2023-03-24 17:37:10,31,84.4,500
1,AAPL,stock,2023-03-24 17:47:10,61,10.8,500
2,AAPL,stock,2023-03-24 17:47:10,31,30.7,500
1,GOOGL,stock,2023-03-24 17:47:10,65,52.7,500
2,GOOGL,stock,2023-03-24 17:47:10,61,31.1,500
1,TSLA,stock,2023-03-24 17:47:10,91,78,500
2,TSLA,stock,2023-03-24 17:47:10,9,63.6,500
1,BTC/USD,crypto,2023-03-24 17:47:10,69,73.6,500
2,BTC/USD,crypto,2023-03-24 17:47:10,66,32,500
1,DOGE/USD,crypto,2023-03-24 17:47:10,51,37.9,500
2,DOGE/USD,crypto,2023-03-24 17:47:10,7,53.2,500
1,AAPL,stock,2023-03-24 17:57:10,53,85.6,500
2,AAPL,stock,2023-03-24 17:57:10,8,79.5,500
1,GOOGL,stock,2023-03-24 17:57:10,69,39.5,500
2,GOOGL,stock,2023-03-24 17:57:10,24,44.6,500
1,TSLA,stock,2023-03-24 17:57:10,11,0.9,500
2,TSLA,stock,2023-03-24 17:57:10,54,84.5,500
1,BTC/USD,crypto,2023-03-24 17:57:10,2,80.8,500
2,BTC/USD,crypto,2023-03-24 17:57:10,1,29,500
1,DOGE/USD,crypto,2023-03-24 17:57:10,76,13.6,500
2,DOGE/USD,crypto,2023-03-24 17:57:10,57,59,500
1,AAPL,stock,2023-03-24 18:07:10,45,64.2,500
2,AAPL,stock,2023-03-24 18:07:10,12,67.1,500
1,GOOGL,stock,2023-03-24 18:07:10,20,11.8,500
2,GOOGL,stock,2023-03-24 18:07:10,73,24.3,500
1,TSLA,stock,2023-03-24 18:07:10,29,29.1,500
2,TSLA,stock,2023-03-24 18:07:10,60,54.7,500
1,BTC/USD,crypto,2023-03-24 18:07:10,27,19.1,500
2,BTC/USD,crypto,2023-03-24 18:07:10,23,31.7,500
1,DOGE/USD,crypto,2023-03-24 18:07:10,82,46,500
2,DOGE/USD,crypto,2023-03-24 18:07:10,40,50.9,500
1,AAPL,stock,2023-03-24 18:17:10,85,97.8,500
2,AAPL,stock,2023-03-24 18:17:10,6,68.1,500
1,GOOGL,stock,2023-03-24 18:17:10,76,88.7,500
2,GOOGL,stock,2023-03-24 18:17:10,20,21.8,500
1,TSLA,stock,2023-03-24 18:17:10,44,11.7,500
2,TSLA,stock,2023-03-24 18:17:10,73,1.4,500
1,BTC/USD,crypto,2023-03-24 18:17:10,76,92.3,500
2,BTC/USD,crypto,2023-03-24 18:17:10,96,42.7,500
1,DOGE/USD,crypto,2023-03-24 18:17:10,54,34,500
2,DOGE/USD,crypto,2023-03-24 18:17:10,40,49.7,500
1,AAPL,stock,2023-03-24 18:27:10,2,27.7,500
2,AAPL,stock,2023-03-24 18:27:10,38,29.4,500
1,GOOGL,stock,2023-03-24 18:27:10,80,63.1,500
2,GOOGL,stock,2023-03-24 18:27:10,33,19.2,500
1,TSLA,stock,2023-03-24 18:27:10,55,30.3,500
2,TSLA,stock,2023-03-24 18:27:10,35,47.3,500
1,BTC/USD,crypto,2023-03-24 18:27:10,87,1.4,500
2,BTC/USD,crypto,2023-03-24 18:27:10,5,55.9,500
1,DOGE/USD,crypto,2023-03-24 18:27:10,35,37.4,500
2,DOGE/USD,crypto,2023-03-24 18:27:10,38,88.5,500
1,AAPL,stock,2023-03-24 18:37:10,54,32.1,500
2,AAPL,stock,2023-03-24 18:37:10,36,1.8,500
1,GOOGL,stock,2023-03-24 18:37:10,7,41.6,500
2,GOOGL,stock,2023-03-24 18:37:10,93,97.7,500
1,TSLA,stock,2023-03-24 18:37:10,45,8.2,500
2,TSLA,stock,2023-03-24 18:37:10,17,89.8,500
1,BTC/USD,crypto,2023-03-24 18:37:10,41,86.2,500
2,BTC/USD,crypto,2023-03-24 18:37:10,67,11.3,500
1,DOGE/USD,crypto,2023-03-24 18:37:10,87,32.9,500
2,DOGE/USD,crypto,2023-03-24 18:37:10,35,68,500
1,AAPL,stock,2023-03-24 18:47:10,28,79.2,500
2,AAPL,stock,2023-03-24 18:47:10,80,73.8,500
1,GOOGL,stock,2023-03-24 18:47:10,69,27.4,500
2,GOOGL,stock,2023-03-24 18:47:10,19,65.9,500
1,TSLA,stock,2023-03-24 18:47:10,49,1.4,500
2,TSLA,stock,2023-03-24 18:47:10,31,8.7,500
1,BTC/USD,crypto,2023-03-24 18:47:10,94,37.5,500
2,BTC/USD,crypto,2023-03-24 18:47:10,66,4.3,500
1,DOGE/USD,crypto,2023-03-24 18:47:10,32,29.9,500
2,DOGE/USD,crypto,2023-03-24 18:47:10,74,23.1,500
1,AAPL,stock,2023-03-24 18:57:10,90,88,500
2,AAPL,stock,2023-03-24 18:57:10,54,8.7,500
1,GOOGL,stock,2023-03-24 18:57:10,87,71.3,500
2,GOOGL,stock,2023-03-24 18:57:10,69,82.3,500
1,TSLA,stock,2023-03-24 18:57:10,99,71.8,500
2,TSLA,stock,2023-03-24 18:57:10,65,3,500
1,BTC/USD,crypto,2023-03-24 18:57:10,44,80.7,500
2,BTC/USD,crypto,2023-03-24 18:57:10,71,75.1,500
1,DOGE/USD,crypto,2023-03-24 18:57:10,38,57.7,500
2,DOGE/USD,crypto,2023-03-24 18:57:10,26,74.5,500
1,AAPL,stock,2023-03-24 19:07:10,6,71.2,500
2,AAPL,stock,2023-03-24 19:07:10,25,65.3,500
1,GOOGL,stock,2023-03-24 19:07:10,96,36.9,500
2,GOOGL,stock,2023-03-24 19:07:10,81,8.4,500
1,TSLA,stock,2023-03-24 19:07:10,14,11.5,500
2,TSLA,stock,2023-03-24 19:07:10,21,54.5,500
1,BTC/USD,crypto,2023-03-24 19:07:10,12,90.2,500
2,BTC/USD,crypto,2023-03-24 19:07:10,54,46.9,500
1,DOGE/USD,crypto,2023-03-24 19:07:10,74,53.1,500
